ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Zou21,CP_Mouse_17,Wuhan-Hu-1,S:614G,1,Fig 1c,=,2.9,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Mouse_18,Wuhan-Hu-1,S:614G,1,Fig 1c,=,3.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Mouse_19,Wuhan-Hu-1,S:614G,1,Fig 1c,=,3.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_1,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.0,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_2,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_3,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.2,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_4,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.3,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_5,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.5,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_6,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.5,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_7,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.3,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_8,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.2,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_9,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.2,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_10,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_11,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_Macaque_12,Wuhan-Hu-1,S:614G,1,Fig 1f,=,2.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_1,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_2,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.2,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_3,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.3,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_4,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.4,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_5,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.6,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_6,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.6,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_7,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.6,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_8,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.6,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_9,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.6,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_10,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.7,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_11,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.7,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_12,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.8,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_13,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.9,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_14,Wuhan-Hu-1,S:614G,1,Fig 1i,=,1.9,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_15,Wuhan-Hu-1,S:614G,1,Fig 1i,=,2.1,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_16,Wuhan-Hu-1,S:614G,1,Fig 1i,=,2.2,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_17,Wuhan-Hu-1,S:614G,1,Fig 1i,=,2.4,50,NULL,NULL,1,authentic virus,2021-06-18
Zou21,CP_18,Wuhan-Hu-1,S:614G,1,Fig 1i,=,2.7,50,NULL,NULL,1,authentic virus,2021-06-18
