ref_name,rx_name,iso_name,section,inhibition_pcnt,cumulative_count,assay_name,titer,date_added
Wall21,RLSA388122,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,225.06946,2021-06-22
Wall21,RLSA188305,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,74.07039849,2021-06-22
Wall21,RLSA288305,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA388305,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,624.3099065,2021-06-22
Wall21,RLSA1883,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA2883,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA3883,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,357.2089356,2021-06-22
Wall21,RLSA188150,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,50.81156531,2021-06-22
Wall21,RLSA288150,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,70.64627275,2021-06-22
Wall21,RLSA188309,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA388309,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,239.1012449,2021-06-22
Wall21,RLSA188106,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,42.12133977,2021-06-22
Wall21,RLSA388106,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,444.3300381,2021-06-22
Wall21,RLSA18825,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,65.11607877,2021-06-22
Wall21,RLSA28825,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLSA38825,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,806.4023724,2021-06-22
Wall21,RLSA18861,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,141.4388953,2021-06-22
Wall21,RLSA38861,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,343.0932196,2021-06-22
Wall21,RLSA188143,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,46.67012197,2021-06-22
Wall21,RLSA288143,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,548.3566682,2021-06-22
Wall21,RLSA288166,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA18885,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,2332.958133,2021-06-22
Wall21,RLSA38885,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1196.319068,2021-06-22
Wall21,RLSA188231,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,367.6918166,2021-06-22
Wall21,RLSA188253,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,97.79409975,2021-06-22
Wall21,RLSA288253,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLSA188108,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,446.281572,2021-06-22
Wall21,RLSA288108,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,223.3009982,2021-06-22
Wall21,RLSA388108,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,124.2315084,2021-06-22
Wall21,RLSA188187,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,63.4817973,2021-06-22
Wall21,RLSA288187,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA388187,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,555.613731,2021-06-22
Wall21,RLSA18842,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,142.0601065,2021-06-22
Wall21,RLSA18858,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1150.052065,2021-06-22
Wall21,RLSA188273,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,198.7299888,2021-06-22
Wall21,RLSA18814,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1746.990102,2021-06-22
Wall21,RLSA188303,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,112.9120383,2021-06-22
Wall21,RLSA188110,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,70.39902259,2021-06-22
Wall21,RLSA188272,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1571.198518,2021-06-22
Wall21,RLSA188144,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1162.212053,2021-06-22
Wall21,RLSA388144,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1365.608121,2021-06-22
Wall21,RLSA188130,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,154.5308232,2021-06-22
Wall21,RLSA188139,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,187.3956269,2021-06-22
Wall21,RLSA188248,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,130.9396338,2021-06-22
Wall21,RLSA388248,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,87.33896096,2021-06-22
Wall21,RLSA188198,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1706.132401,2021-06-22
Wall21,RLSA388198,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,685.0933769,2021-06-22
Wall21,RLSA18844,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,182.8525756,2021-06-22
Wall21,RLSA38844,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,193.9121575,2021-06-22
Wall21,RLSA188242,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,212.2328533,2021-06-22
Wall21,RLSA388242,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,71.76968876,2021-06-22
Wall21,RLSA188278,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,160.0447235,2021-06-22
Wall21,RLSA18871,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,275.0976037,2021-06-22
Wall21,RLSA188307,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,108.5452253,2021-06-22
Wall21,RLSA18847,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,167.9490084,2021-06-22
Wall21,RLSA188211,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,120.4782904,2021-06-22
Wall21,RLSA388211,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,104.9894823,2021-06-22
Wall21,RLSA188232,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLSA388232,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,716.4126211,2021-06-22
Wall21,RLSA188255,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,917.2933351,2021-06-22
Wall21,RLSA18895,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,62.81760022,2021-06-22
Wall21,RLSA188209,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,401.0226611,2021-06-22
Wall21,RLSA18874,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,938.4373742,2021-06-22
Wall21,RLSA188277,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,85.29632251,2021-06-22
Wall21,RLSA18890,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,97.87985316,2021-06-22
Wall21,RLSA18841,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188133,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,176.5528935,2021-06-22
Wall21,RLSA188116,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,446.6729062,2021-06-22
Wall21,RLSA18896,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188280,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,278.2501046,2021-06-22
Wall21,RLSA18897,B.1.1.7 full genome,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,220.191306,2021-06-22
Wall21,RLSA188158,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,40.63453347,2021-06-22
Wall21,RLS288158,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLSA188121,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288121,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA18839,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,127.765251,2021-06-22
Wall21,RLS28839,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,146.8713431,2021-06-22
Wall21,RLSA38839,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,82.21342716,2021-06-22
Wall21,RLSA188206,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,301.0886483,2021-06-22
Wall21,RLSA188246,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288246,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188165,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288165,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188235,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288235,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,53.88483164,2021-06-22
Wall21,RLSA188221,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,41.71718159,2021-06-22
Wall21,RLS288221,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,150.652413,2021-06-22
Wall21,RLS388221,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,42.12133977,2021-06-22
Wall21,RLSA188129,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA18863,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28863,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188113,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,61.50998141,2021-06-22
Wall21,RLS288113,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,44.27918026,2021-06-22
Wall21,RLSA188112,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA288112,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188208,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,257.143938,2021-06-22
Wall21,RLS288208,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,912.4819906,2021-06-22
Wall21,RLSA188297,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288297,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,45.29983601,2021-06-22
Wall21,RLSA188142,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,195.6192543,2021-06-22
Wall21,RLS288142,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,209.8283106,2021-06-22
Wall21,RLSA188167,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1254.302975,2021-06-22
Wall21,RLS288167,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,2504.609862,2021-06-22
Wall21,RLSA188168,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1086.362731,2021-06-22
Wall21,RLSA388168,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,437.7584327,2021-06-22
Wall21,RLSA188157,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,147.6457678,2021-06-22
Wall21,RLS288157,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,167.654854,2021-06-22
Wall21,RLSA388157,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,47.91357958,2021-06-22
Wall21,RLSA18873,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188284,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,258.4998093,2021-06-22
Wall21,RLS288284,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,680,2021-06-22
Wall21,RLSA188256,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,112.7142785,2021-06-22
Wall21,RLS288256,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,159.0657832,2021-06-22
Wall21,RLSA188289,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288289,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA18850,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28850,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188199,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288199,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,48.29303752,2021-06-22
Wall21,RLSA188120,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288120,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188155,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288155,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA1884,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS2884,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188222,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,100.3117204,2021-06-22
Wall21,RLS288222,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,106.6590235,2021-06-22
Wall21,RLSA188131,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288131,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188229,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,717.040827,2021-06-22
Wall21,RLS288229,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1172.443533,2021-06-22
Wall21,RLS388229,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,190.2087997,2021-06-22
Wall21,RLS18883,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,93.35506416,2021-06-22
Wall21,RLS28883,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,57.19408843,2021-06-22
Wall21,RLSA18848,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1051.696876,2021-06-22
Wall21,RLS28848,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1539.841327,2021-06-22
Wall21,RLSA188217,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,181.7341272,2021-06-22
Wall21,RLS288217,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388217,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,70.15263775,2021-06-22
Wall21,RLSA18810,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,131.8610017,2021-06-22
Wall21,RLS28810,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,94.01196501,2021-06-22
Wall21,RLSA188338,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288338,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,50.06006636,2021-06-22
Wall21,RLSA18877,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,168.9826189,2021-06-22
Wall21,RLS28877,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,200.8312451,2021-06-22
Wall21,RLSA18813,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,1330.167733,2021-06-22
Wall21,RLS28813,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5120,2021-06-22
Wall21,RLS18815,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,186.0862154,2021-06-22
Wall21,RLS28815,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,227.6486598,2021-06-22
Wall21,RLS188241,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS288241,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS188204,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS288204,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS388204,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,293.7893255,2021-06-22
Wall21,RLSA188149,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288149,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS18817,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,147.9048158,2021-06-22
Wall21,RLS28817,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,169.1307959,2021-06-22
Wall21,RLS18865,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS28865,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188274,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288274,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,10,2021-06-22
Wall21,RLS188237,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288237,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS188189,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLS288189,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
Wall21,RLSA188153,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,171.3691069,2021-06-22
Wall21,RLS288153,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,477.4407362,2021-06-22
Wall21,RLSA18898,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,81.35324485,2021-06-22
Wall21,RLS28898,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,42.26927519,2021-06-22
Wall21,RLSA18875,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,290.9703896,2021-06-22
Wall21,RLS28875,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,505.8744803,2021-06-22
Wall21,RLSA188179,B.1.351 full genome Spike:-246I,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,50,1,authentic virus,5,2021-06-22
